Price,Date,Close,High,Low,Open,Volume
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
1971,2003-07-23,21.671520233154297,22.11178409176768,21.513812990414543,22.078929732617958,62402827
1972,2003-07-24,22.460054397583008,22.736041212718444,21.62552413305619,21.75694508866111,78868454
1973,2003-07-25,22.972599029541016,23.064594037245442,22.492907515373158,22.67032771253738,113136735
1974,2003-07-28,22.683469772338867,23.28472663731835,22.571761796154554,23.035024390285166,67780254
1975,2003-07-29,22.844465255737305,22.933174488870563,22.466626057667842,22.542193897281734,71057439
1976,2003-07-30,22.906885147094727,23.232155192478928,21.6846585758371,22.604615607199637,68998595
1977,2003-07-31,23.518001556396484,23.777561181656033,22.801750879481805,23.064596291798832,224892341
1978,2003-08-01,23.330726623535156,23.636283768767715,23.235445816155938,23.636283768767715,74671095
1979,2003-08-04,23.320871353149414,23.504861396193238,23.163164097487662,23.22887457639928,51695702
1980,2003-08-05,22.86417579650879,23.918839651959704,22.647329662246847,23.36686607817657,113417159
1981,2003-08-06,23.038311004638672,23.41943420731626,22.578332425591,22.578332425591,121809328
1982,2003-08-07,23.363582611083984,23.458863417936925,22.910175576513247,23.20587535856507,78509311
1983,2003-08-08,23.872840881347656,23.94840871449045,23.458861570129063,23.649424924052838,100474328
1984,2003-08-11,23.741422653198242,23.984553359747338,23.557430852031544,23.557430852031544,65362813
1985,2003-08-12,23.445720672607422,25.548475142138724,23.36358126391986,25.548475142138724,53918173
1986,2003-08-13,23.718421936035156,24.306535685312383,23.376722904982746,24.306535685312383,63463283
1987,2003-08-14,23.564001083374023,24.014120565945678,23.46872027855459,23.78741880872682,67262847
1988,2003-08-15,23.564001083374023,23.564001083374023,23.564001083374023,23.564001083374023,0
1989,2003-08-18,23.738134384155273,23.948408951133867,23.327439100555914,23.59028450331424,78071589
1990,2003-08-19,24.253969192504883,24.40839066707931,23.69870974360036,23.83013246187948,82301606
1991,2003-08-20,24.24082374572754,24.621948715003114,24.152114516313908,24.444528500947726,49097940
1992,2003-08-21,24.38538932800293,24.64166316269687,24.257252410655962,24.64166316269687,59203324
1993,2003-08-22,25.08192253112793,25.282341461130873,24.44452384568988,24.523377454167267,116788342
1994,2003-08-25,24.87822151184082,27.907502906572816,24.122543178999628,25.364484625434127,132404097
1995,2003-08-26,25.670040130615234,25.758749356803012,24.845365533804017,24.970216660989667,112114301
1996,2003-08-27,25.877033233642578,26.090593608211783,25.62733095448843,25.62733095448843,73505914
1997,2003-08-28,25.87046241760254,26.120164704077474,25.528765106182615,25.893461173838787,70642923
1998,2003-08-29,26.33043670654297,26.596567903589985,25.873745658881905,26.21872872370629,92274019
1999,2003-09-01,26.954694747924805,27.23068333049464,26.169447745827583,26.169447745827583,84452781
2000,2003-09-02,27.506664276123047,27.703797443903817,27.04997325653733,27.270105176877326,135259343
2001,2003-09-03,26.806840896606445,27.526377311882353,26.68199152824048,27.345673077775608,77420832
2002,2003-09-04,26.895553588867188,27.138684277873708,26.619566784644498,26.73784634210333,88695220
2003,2003-09-05,27.588808059692383,27.68408887187792,27.013835644002658,27.013835644002658,81359053
2004,2003-09-08,28.623756408691406,28.74532176041638,27.736657042208957,27.736657042208957,109846273
2005,2003-09-09,28.66975212097168,29.07059005540738,28.393765317667953,28.725606990084746,123502517
2006,2003-09-10,28.56133270263672,28.613901789828716,28.295201479323705,28.58433145887968,71159685
2007,2003-09-11,28.170347213745117,28.860313292026913,27.92721478877204,27.92721478877204,96604041
2008,2003-09-12,27.54280662536621,28.492332335123923,27.335816093728027,28.12434877771648,85145047
2009,2003-09-15,26.583423614501953,27.585516584740134,26.3928602741931,27.532947508463756,121887277
2010,2003-09-16,26.95140838623047,27.053259008195308,25.86388835223643,26.678705614551955,136987095
2011,2003-09-17,26.73784828186035,27.46724215702355,26.42572130796124,27.46724215702355,100901406
2012,2003-09-18,25.9788818359375,26.875838437969907,25.80146163655188,26.875838437969907,122191943
2013,2003-09-19,26.550573348999023,26.80027563867798,25.75875299906537,25.95917374351569,153707700
2014,2003-09-22,26.484859466552734,27.06640342896101,26.29101206415938,27.06640342896101,74664260
2015,2003-09-23,27.10910987854004,27.329241780404953,26.136585513336524,26.2942927364164,70971760
2016,2003-09-24,28.190061569213867,28.334627427704753,27.089401858989966,27.381815852666097,118908427
2017,2003-09-25,27.48038101196289,28.420051144581652,27.33581691624557,28.124349623960477,140227855
2018,2003-09-26,28.01264190673828,28.088209742288154,27.40152764831893,27.651231664039823,101622465
2019,2003-09-29,28.538330078125,33.51266041071079,28.10792183209852,33.51266041071079,68963038
2020,2003-09-30,29.162586212158203,29.2644368319096,28.584328076695787,28.66646748511783,109159721
2021,2003-10-01,28.630325317382812,29.264436559653944,28.456190896494068,28.978594159160302,64365531
2022,2003-10-02,28.630325317382812,28.630325317382812,28.630325317382812,28.630325317382812,0
2023,2003-10-03,29.474712371826172,29.56999317034286,28.781460487194526,28.847170959047542,92937113
2024,2003-10-06,30.062828063964844,30.21396373881903,27.762940335918483,29.471428512915335,68364182
2025,2003-10-07,29.688276290893555,30.292815477242332,29.579852338244955,30.095682294410796,75842045
2026,2003-10-08,29.91497802734375,30.555660871125976,29.481285727490114,30.555660871125976,64480381
2027,2003-10-09,29.908405303955078,30.4242387504178,29.70798634187855,30.161393346762644,76156360
2028,2003-10-10,30.943357467651367,31.01563775841571,30.108823763774446,30.108823763774446,107329947
2029,2003-10-13,31.610322952270508,31.804170336549287,30.58851695120304,30.940068064046468,77883650
2030,2003-10-14,30.769222259521484,32.06044527769129,30.565517507499152,31.869883673659093,85021682
2031,2003-10-15,31.452619552612305,31.731893919486186,30.6443720480049,30.82836560455019,89588449
2032,2003-10-16,32.103153228759766,32.71755319968353,31.580751772508602,32.71755319968353,230880962
2033,2003-10-17,32.16886901855469,32.65841617344256,31.912595186694148,32.001304414138446,94173184
2034,2003-10-20,31.659610748291016,32.52699542059676,31.541329424587246,32.39557445794768,62736510
2035,2003-10-21,30.76593589782715,31.869883078340948,30.5228052168322,31.869883078340948,96531807
2036,2003-10-22,30.811935424804688,31.173347438286672,30.24353637305341,30.24353637305341,77285479
2037,2003-10-23,30.148252487182617,30.8842196732761,29.97083402028462,30.871076524481754,82339194
2038,2003-10-24,30.926925659179688,31.147055808366773,24.31310414605207,24.31310414605207,88147102
2039,2003-10-27,30.161394119262695,31.278484480566167,30.03983053039727,31.212772250355307,69776288
2040,2003-10-28,30.50966453552246,30.88421970333087,30.095683431749066,30.227107898907573,104009852
2041,2003-10-29,31.041927337646484,31.20948844516298,30.391387099663177,30.703512314458578,56545862
2042,2003-10-30,31.347482681274414,31.541330097259973,30.792226732682092,30.9203619107134,65836288
2043,2003-10-31,31.965164184570312,32.05058762481586,31.416476375997142,31.541325749397856,66083410
2044,2003-11-03,32.73069763183594,32.914691177686684,31.998019766895066,31.998019766895066,122814579
2045,2003-11-04,32.29700469970703,33.249816239483664,32.01116229091091,32.9935424034934,110392949
2046,2003-11-05,32.106441497802734,32.46785347984628,31.57418264056278,32.001303339009844,91124985
2047,2003-11-06,32.385711669921875,32.954114171299445,32.13929872266064,32.32986031523449,134300335
2048,2003-11-07,31.6826114654541,32.651848531004354,31.521618415605495,32.431718329376466,73031669
2049,2003-11-10,31.735179901123047,33.51266445632297,30.956500966848086,33.51266445632297,55228187
2050,2003-11-11,31.58403778076172,31.86988015525327,31.25219439338316,31.551179914413858,64012424
2051,2003-11-12,31.807453155517578,32.293714464283624,31.679318010400916,32.19843367447632,79398058
2052,2003-11-13,31.40005111694336,32.848981536047035,31.28177330363191,32.848981536047035,64241396
2053,2003-11-14,30.549087524414062,31.212770839215334,30.37166907445899,30.96635437513547,81935027
2054,2003-11-17,31.209487915039062,31.370480955793376,30.555661900919628,30.696940218556776,74009302
2055,2003-11-18,30.621374130249023,31.327769228800317,30.555661896989992,31.058352231849046,51950120
2056,2003-11-19,30.332244873046875,30.670656368298747,30.135111690534618,30.499809482364803,74266857
2057,2003-11-20,29.622560501098633,30.614797870209355,29.504279201426893,30.365095634590237,63214173
2058,2003-11-21,30.190967559814453,30.351957089861273,29.32029363458979,29.32029363458979,84509135
2059,2003-11-24,29.95768928527832,30.42423944866673,29.83941148376108,30.348673368013177,43968181
2060,2003-11-25,30.690366744995117,30.811933842448653,29.964260478625306,29.964260478625306,69262438
2061,2003-11-26,30.690366744995117,30.690366744995117,30.690366744995117,30.690366744995117,0
2062,2003-11-27,31.291624069213867,31.56104105324565,30.69693874258325,30.69693874258325,101487224
2063,2003-11-28,32.00458908081055,32.19186489007216,31.34419155764713,31.34419155764713,75895178
2064,2003-12-01,32.34628677368164,32.513851374472885,32.07358752329584,32.205008468131105,57749723
2065,2003-12-02,32.82926559448242,33.18410249377149,31.922451604073302,32.40542717073326,87905736
2066,2003-12-03,32.717559814453125,33.18410650308615,32.38571636231185,33.18410650308615,117920738
2067,2003-12-04,33.42723846435547,33.61122849757406,32.22801044046777,32.22801044046777,180083321
2068,2003-12-05,32.39885330200195,33.64407867955539,32.27728972745619,33.512657745070726,82536782
2069,2003-12-08,31.53475570678711,32.477709808644136,31.36719111332387,32.142580621717656,113699628
2070,2003-12-09,31.97502326965332,32.090015288351886,31.630040192644927,31.630040192644927,79302128
2071,2003-12-10,32.697845458984375,33.01654576561014,31.94216703383296,32.034165568141574,143958545
2072,2003-12-11,32.40214157104492,33.118393968431164,32.145867745278686,32.92783237016953,104076611
2073,2003-12-12,32.283870697021484,32.59599594607411,32.037450668651076,32.59599594607411,69546938
2074,2003-12-15,32.789833068847656,33.00668094065155,32.32985805359052,32.32985805359052,83497793
2075,2003-12-16,33.17096710205078,33.34509978710239,32.372576955557406,32.77670070975346,126819545
2076,2003-12-17,33.036251068115234,33.34180817081791,32.86211841350639,33.24981316342578,87187086
2077,2003-12-18,33.31224060058594,33.59808299151708,32.84240467889221,32.84240467889221,95790063
2078,2003-12-19,34.21577072143555,34.3636206054874,33.381240498817746,33.381240498817746,149458524
2079,2003-12-22,34.6658935546875,34.82688308378384,34.245340881644736,34.245340881644736,60150274
2080,2003-12-23,34.32748031616211,34.81374524714528,28.584331273304194,28.584331273304194,64460943
2081,2003-12-24,34.68888473510742,34.89258946313285,34.17962291504384,34.17962291504384,60846840
2082,2003-12-25,34.68888473510742,34.68888473510742,34.68888473510742,34.68888473510742,0
2083,2003-12-26,34.84002685546875,35.0043056851209,34.64617945128917,34.90245330220046,48164588
2084,2003-12-29,35.303287506103516,35.414993728352535,34.97144409485937,35.024013174340816,46395159
2085,2003-12-30,36.97563934326172,38.1124410346551,35.17187196105056,35.286863987820446,172494262
2086,2003-12-31,37.64261245727539,38.29643857700966,36.92964566909282,36.92964566909282,160650273
2087,2004-01-01,37.498043060302734,38.1124396411055,37.268051994259196,38.1124396411055,57015472
2088,2004-01-02,38.45413589477539,38.69726659275947,37.49804203866786,37.75103009814921,113656354
2089,2004-01-05,38.11572265625,38.762977062531505,37.58674956164308,38.44099450812701,85438299
2090,2004-01-06,37.613033294677734,38.670983020994385,37.06434546415317,38.178150060697625,81160289
2091,2004-01-07,38.12229537963867,38.276716842692096,37.25819304605385,37.46846937961224,83254466
2092,2004-01-08,38.776119232177734,39.28866688922647,38.31942644254063,38.44099353816408,74777472
2093,2004-01-09,38.02373123168945,39.79793001162738,37.79374367110894,39.42666412737194,122696325
2094,2004-01-12,37.5374641418457,38.36870853215845,37.33704518702168,37.98101376983159,78266908
2095,2004-01-13,38.59870147705078,38.73669752238511,37.603181647281595,37.66889037220065,82240687
2096,2004-01-14,39.22952651977539,39.36094746669732,38.76954793986442,38.76954793986442,71562438
2097,2004-01-15,37.987586975097656,39.81435464433146,37.75759592892261,39.65664740107159,94167303
2098,2004-01-16,38.18471908569336,38.559270706331404,37.58674799905952,38.44099291003016,112840401
2099,2004-01-19,38.424564361572266,38.70383518641597,37.396186777472295,38.188005256137686,78038244
2100,2004-01-20,37.74774169921875,39.28209537531737,37.47832472254957,38.703835489174196,84740222
2101,2004-01-21,36.334957122802734,38.092730535655186,35.98340244023225,37.53747107381263,90635839
2102,2004-01-22,35.17186737060547,37.77731036506485,34.646176563714704,36.3382374856926,143108982
2103,2004-01-23,36.65693664550781,36.88035613067319,34.941878613109765,35.418282646982455,130190728
2104,2004-01-26,36.65693664550781,36.65693664550781,36.65693664550781,36.65693664550781,0
2105,2004-01-27,38.155147552490234,38.33585530210469,36.82121284245957,36.932922577063984,99040724
2106,2004-01-28,37.82988357543945,38.720268746949614,37.425759820543696,38.63813108523096,117000341
2107,2004-01-29,37.553890228271484,38.5001301534313,37.146484248229186,38.17814761157218,207142637
2108,2004-01-30,36.834354400634766,38.073008257243515,36.666789805959155,37.61960127499419,86396915
2109,2004-02-02,36.834354400634766,36.834354400634766,36.834354400634766,36.834354400634766,0
2110,2004-02-03,36.384239196777344,37.11363132635819,36.06882467619596,36.92964127791399,96821782
2111,2004-02-04,37.54732894897461,37.78388809539188,36.11154162260453,36.49266488685772,103232089
2112,2004-02-05,37.100494384765625,38.01387662919479,36.7522254760586,37.75103468672455,101116472
2113,2004-02-06,37.81016540527344,37.91530356854579,37.06763019881162,37.37318732761136,91705860
2114,2004-02-09,38.68412780761719,38.76955125489786,38.013872846955316,38.013872846955316,69893883
2115,2004-02-10,38.98311233520508,39.321523838445295,38.480422005841355,38.90097116691515,123921417
2116,2004-02-11,38.592132568359375,40.74088294995763,38.18472303676852,40.74088294995763,86968029
2117,2004-02-12,38.618408203125,39.09152988102624,38.37527754618,38.78597278892548,82921203
2118,2004-02-13,39.1243896484375,39.25581059969389,38.381854428449174,38.51656116677119,65429166
2119,2004-02-16,38.963401794433594,39.55808720691086,38.785983311123864,39.2952452694488,79718871
2120,2004-02-17,39.34451675415039,39.75521202160158,38.769546188083524,38.90753870268485,129142680
2121,2004-02-18,39.745361328125,40.11662718335583,39.436518406306746,39.54822463530921,158050718
2122,2004-02-19,38.2668571472168,40.018058706921245,38.115721480497434,39.7617848798357,116966506
2123,2004-02-20,38.601985931396484,39.09810464561537,38.145293149273556,38.1847190813695,140573064
2124,2004-02-23,37.14977264404297,39.032395265909116,36.80478956973867,38.70383761674366,131518794
2125,2004-02-24,37.176048278808594,37.363324066741114,36.141099254993684,36.502511195366644,175812789
2126,2004-02-25,36.48279571533203,37.45531828606188,36.28894835846974,37.45531828606188,97507816
2127,2004-02-26,35.635128021240234,37.08077246621877,35.41828012583381,36.40394950548981,146810711
2128,2004-02-27,36.449947357177734,36.574796730245765,35.812550323089845,35.84869046918109,115704849
2129,2004-03-01,37.27790451049805,37.41918281274166,36.55508406513908,37.38961424174407,87320408
2130,2004-03-02,37.27790451049805,37.27790451049805,37.27790451049805,37.27790451049805,0
2131,2004-03-03,38.16828918457031,38.36870813733196,37.26476100374465,37.39947124148857,119271800
2132,2004-03-04,37.69517135620117,38.37528008328904,37.494752401494814,37.981013747533055,59517947
2133,2004-03-05,38.51655578613281,38.60526500359989,37.52103265344369,37.52103265344369,57935295
2134,2004-03-08,39.14738464355469,39.36094675006369,38.598696846699816,38.63812628946905,68029504
2135,2004-03-09,38.39499282836914,39.42665972458977,38.013869624693946,39.42665972458977,63969584
2136,2004-03-10,37.698455810546875,38.24385778976204,37.46846478251443,38.17814556597336,57012251
2137,2004-03-11,37.18262481689453,37.98101487254011,36.99534900395449,37.58674852510586,78134847
2138,2004-03-12,36.96906661987305,37.389619307207276,36.47294784616522,37.09391951534658,75771967
2139,2004-03-15,35.81583023071289,37.44218233318138,35.48399034300968,37.26147459376492,92765349
2140,2004-03-16,35.605560302734375,36.45980524666737,35.188293436559256,35.4839932044065,119208906
2141,2004-03-17,35.510276794433594,36.27252315455474,35.16529375823423,35.812548113259545,112189995
2142,2004-03-18,34.11063003540039,35.753407573525976,33.86421358020435,35.615415060707384,156637254
2143,2004-03-19,34.383338928222656,34.73160785004835,33.972643550764644,33.972643550764644,109745049
2144,2004-03-22,33.36152648925781,34.36362133938508,33.2202481762074,33.45352150657175,90124832
2145,2004-03-23,33.627655029296875,34.00549242989104,33.20053082641025,33.44694728559253,92984770
2146,2004-03-24,33.663795471191406,33.857642853429894,33.2366712645322,33.644080750100294,99235162
2147,2004-03-25,33.77879333496094,34.18948512543246,33.532373346039236,33.71308110388473,134606290
2148,2004-03-26,34.54432678222656,34.846598141263605,34.03506487184279,34.03506487184279,105696165
2149,2004-03-29,34.74803161621094,35.12915484773818,34.50490091570669,34.57389542598998,79964214
2150,2004-03-30,34.639610290527344,35.26715005742245,34.5673299875543,34.833457708214155,89126542
2151,2004-03-31,35.355857849121094,35.483993010304836,34.4818981879298,34.63303385803319,76872069
2152,2004-04-01,36.525516510009766,36.6470836168052,35.41828344173524,35.41828344173524,108451994
2153,2004-04-02,37.17934036254883,42.71221608309625,36.51894280274408,42.71221608309625,99771768
2154,2004-04-05,37.79045867919922,38.2011505095618,37.2581962256495,37.2581962256495,90699433
2155,2004-04-06,37.81016540527344,38.27014399197593,37.10377385587513,37.84959484934272,100026761
2156,2004-04-07,37.71817398071289,38.171581036567204,37.45532854750969,38.1025830133337,58225817
2157,2004-04-08,37.649173736572266,38.09272336294895,37.15962309473832,37.45532284565611,64967034
2158,2004-04-09,37.649173736572266,37.649173736572266,37.649173736572266,37.649173736572266,0
2159,2004-04-12,36.9132080078125,37.816736228244544,36.712789046265435,37.816736228244544,53650059
2160,2004-04-13,37.67217254638672,37.843022937794466,36.49594505975983,37.06105829423801,56786920
2161,2004-04-14,37.67217254638672,37.67217254638672,37.67217254638672,37.67217254638672,0
2162,2004-04-15,37.14977264404297,38.19129344119393,36.96906488386507,38.040157765087336,83348366
2163,2004-04-16,37.20234298706055,37.63603530734975,37.04134994414607,37.192485625369706,42428943
2164,2004-04-19,36.31195068359375,37.41589785220893,36.18052973893236,37.02820308157015,57064585
2165,2004-04-20,36.295528411865234,36.436806729499075,36.00968247895504,36.436806729499075,49194696
2166,2004-04-21,37.34690475463867,37.41918504826478,36.141105167603925,36.144390954628406,66400273
2167,2004-04-22,37.37318801879883,37.70502793932567,37.02820495000582,37.323904723256966,45343596
2168,2004-04-23,37.27790451049805,37.770737430164615,37.13662620825443,37.32390201563653,50254004
2169,2004-04-27,35.44785690307617,36.798220726911445,35.30986436520298,36.798220726911445,93593864
2170,2004-04-28,35.510276794433594,36.075389991012244,35.29671469711058,35.487276287140865,92191757
2171,2004-04-29,34.780887603759766,35.746842386991936,34.596897553794236,35.41828471438884,231388636
2172,2004-04-30,34.59361267089844,41.07601492933602,34.31434180129512,37.12677575333427,104126789
2173,2004-05-03,34.72502517700195,34.91230448404686,33.88720926185344,34.629744385388,115360046
2174,2004-05-04,34.876163482666016,41.598409545237345,34.76774304670938,35.21457846945868,67022825
2175,2004-05-05,34.82688522338867,35.05359050964614,34.63303781076654,34.958309697016844,59745925
2176,2004-05-06,35.5168571472168,35.70084720921465,35.099590209696515,35.155445087900894,82542006
2177,2004-05-07,34.98459243774414,35.38543041189574,34.74803330017536,34.958309649328314,62266887
2178,2004-05-10,34.117210388183594,34.80717664027887,33.85436493151882,34.80717664027887,89515010
2179,2004-05-11,32.214866638183594,33.57836994528022,31.78117434992103,33.5520871598353,102120168
2180,2004-05-12,32.63541793823242,32.816122173248765,31.804170032062757,31.804170032062757,87466922
2181,2004-05-13,33.60793685913086,34.45561009381073,31.147054796236716,31.54132109046404,183148451
2182,2004-05-14,31.35076141357422,34.02520220738731,30.963066668849248,33.51265810014746,172382661
2183,2004-05-17,26.566997528076172,31.009067397164547,25.081927107425592,30.88421802166415,131182688
2184,2004-05-18,28.498905181884766,30.08911562158324,26.948122433712033,28.255774479184222,189088981
2185,2004-05-19,29.730987548828125,30.621372644763202,29.19215533629329,29.19215533629329,161330985
2186,2004-05-20,29.721200942993164,31.163002609978793,29.516666387887106,31.048998920975343,131601070
2187,2004-05-21,29.47307586669922,29.6407281300155,28.839354467113516,29.634021609577694,94462978
2188,2004-05-24,30.435394287109375,30.71369339738968,29.845261672200284,30.177211156132177,94626507
2189,2004-05-25,30.559459686279297,30.841112074681675,29.281955200551003,30.37839436584066,112127997
2190,2004-05-26,30.800878524780273,31.384302902469795,30.53934210002363,30.84782059255264,95857508
2191,2004-05-27,30.11350440979004,30.683519284731748,29.94920718479168,30.31133603093753,79936738
2192,2004-05-28,29.01706886291504,30.237569775829684,28.581175423835276,29.979386614825163,124708087
2193,2004-05-31,28.822589874267578,29.432842071032166,27.66244416825599,28.936593563381106,135183145
2194,2004-06-01,29.117656707763672,29.707789334335686,28.98018378006046,29.171305291204,87041132
2195,2004-06-02,29.4697265625,29.704438687887688,29.144483564134973,29.23166296771499,60172345
2196,2004-06-03,28.72535514831543,30.32474577457915,28.37328787160453,29.908971921818758,100953502
2197,2004-06-04,29.070716857910156,29.17130751169975,28.33975798762098,28.366582281382986,86150171
2198,2004-06-07,29.828500747680664,30.150392280656266,29.17130822142976,29.17130822142976,92592591
2199,2004-06-08,30.529277801513672,30.616455402688235,29.607197512341717,29.84190781648207,101752440
2200,2004-06-09,30.23086166381836,30.730461656052192,30.130271013267343,30.64663730810744,71929998
2201,2004-06-10,30.022974014282227,30.311336508051415,29.841910483995097,30.103448684711683,49251190
2202,2004-06-11,28.95000457763672,29.9760287514464,28.836000896507052,29.9760287514464,66139259
2203,2004-06-14,29.16459846496582,29.332250734278624,28.46717047009007,28.76894061405571,101537724
2204,2004-06-15,30.217449188232422,30.3448659253422,29.104247281530714,29.17801364056628,95031444
2205,2004-06-16,29.919031143188477,30.56616745949863,29.68096754924748,30.37839561032812,63774783
2206,2004-06-17,30.465574264526367,30.643282734363908,29.446252969342698,30.136976242785405,82664096
2207,2004-06-18,29.825145721435547,30.44545592569118,29.583728877266545,30.44545592569118,68899444
2208,2004-06-21,29.13777732849121,30.03638850209597,29.040539933222373,29.922384803317513,81796551
2209,2004-06-22,28.953359603881836,29.54014079999574,28.836004439422066,29.023774493829382,75524229
2210,2004-06-23,27.57862091064453,29.20483774158562,27.437794706031767,29.20483774158562,155018820
2211,2004-06-24,28.36993408203125,28.534233107151106,27.56185558164891,27.56185558164891,165338710
2212,2004-06-25,28.943300247192383,29.27860300431413,28.373287172229848,28.43364048627251,115239300
2213,2004-06-28,29.6206111907959,29.704437329874548,28.869534573418726,28.869534573418726,76022618
2214,2004-06-29,29.72455406188965,29.992796981049146,29.141127951807217,29.50660646616361,97278354
2215,2004-06-30,28.812532424926758,29.925736088522747,28.701881994154622,29.788261365177718,124211700
2216,2004-07-01,29.409372329711914,29.499903199873962,28.842710702242915,29.466372385497955,69264875
2217,2004-07-02,29.09754180908203,29.399313777268848,28.869536202589433,29.171308170776246,79491426
2218,2004-07-05,28.866182327270508,29.503257065857653,28.785709445879757,29.131070213334393,101090115
2219,2004-07-06,29.39931297302246,29.43954851783799,28.755531717072127,28.8829466640169,82780221
2220,2004-07-07,29.39931297302246,29.7077914541805,29.171307372767174,29.43954851783799,102001830
2221,2004-07-08,28.970125198364258,29.969326971584184,28.70858879108239,29.483136440117953,153627412
2222,2004-07-09,29.432844161987305,29.593788134566783,26.824190081439816,26.824190081439816,63477442
2223,2004-07-12,29.288663864135742,29.50660969242043,28.97683210824394,29.305428376689402,40268231
2224,2004-07-13,28.86953353881836,29.419428835717436,28.738765339748944,29.104245645064193,32930328
2225,2004-07-14,28.031278610229492,29.043891637061055,27.944099210467833,29.043891637061055,95971686
2226,2004-07-15,28.172107696533203,28.460468427053918,27.846864679025693,28.212345035658238,104458217
2227,2004-07-16,28.463815689086914,28.65493718801795,28.051393349787585,28.29951668889054,115001758
2228,2004-07-19,28.420230865478516,28.7622383718132,28.312933690443437,28.567763585515895,86482216
2229,2004-07-20,28.738767623901367,30.177214345449272,28.23246108936041,30.177214345449272,141001963
2230,2004-07-21,29.124364852905273,29.486491915689104,28.82929762752629,28.903065777324787,72609926
2231,2004-07-22,30.50581169128418,30.710346256779065,29.372488429600473,29.774851039420795,146069233
2232,2004-07-23,31.266948699951172,31.43124414155102,30.455516943723545,30.713696518392855,123313696
2233,2004-07-26,32.00796127319336,32.12196495486683,30.854522163292206,31.250178206407625,112749527
2234,2004-07-27,31.189823150634766,32.39020432251824,31.015467950215665,32.18902304046976,218197562
2235,2004-07-28,31.57878303527832,31.853728935742556,30.9819419988772,30.9819419988772,115820133
2236,2004-07-29,31.820199966430664,31.887258019934034,31.46813264663491,31.853728993182347,73375939
2237,2004-07-30,32.78586959838867,32.89316677830962,31.85708084769664,31.86043410847814,99586042
2238,2004-08-02,33.13457489013672,33.26198801854992,32.52767783950521,32.72550584318795,99070652
2239,2004-08-03,32.81939697265625,33.520178285127045,32.68527729577383,33.14464175683893,116550393
2240,2004-08-04,33.077571868896484,33.16139619820228,32.42708604547644,32.926685926620564,94400616
2241,2004-08-05,33.73141860961914,33.845422302786126,33.204992530763526,33.32234948446738,88993892
2242,2004-08-06,33.12116622924805,33.728063360112756,32.94681102178586,33.657652058077296,76737417
2243,2004-08-09,33.007164001464844,33.208345300530695,32.60144814284583,32.99375454205884,84287991
2244,2004-08-10,33.308937072753906,33.493355658142335,32.85963239519908,33.06416696164616,65280341
2245,2004-08-11,32.18567657470703,33.44976623406432,32.02473081649844,33.329056019772054,100072219
2246,2004-08-12,31.870492935180664,32.44385752110238,31.60560325410255,32.20244066479095,88750034
2247,2004-08-13,31.981136322021484,32.25608575532724,31.719603512528124,31.987842842656146,103644449
2248,2004-08-16,32.11191177368164,32.279564070447755,31.608958465926978,31.79672674547707,70141579
2249,2004-08-17,32.162208557128906,37.218567950159894,31.924144936050716,37.218567950159894,77742905
2250,2004-08-18,31.555307388305664,31.97443630592973,31.47148303779821,31.97443630592973,61274982
2251,2004-08-19,31.867136001586914,31.974433165923784,31.5921865701558,31.65254167291317,65585819
2252,2004-08-20,31.075822830200195,31.92749369336886,31.015471305091925,31.89060782713861,72789714
2253,2004-08-23,30.26103973388672,31.230064030111023,30.076624721326162,31.11606391132383,113176227
2254,2004-08-24,30.4152774810791,30.760638246262104,30.220802695784403,30.348219433935448,102024265
2255,2004-08-25,30.713699340820312,30.774054455495122,30.207392761813242,30.445459959555894,87848276
2256,2004-08-26,30.894760131835938,31.27364990374264,30.800876003974867,30.91487611206718,91476846
2257,2004-08-27,30.727108001708984,31.07582201364691,30.421982793445398,30.931642560710802,66799917
2258,2004-08-30,31.330652236938477,31.411126906746276,30.92158311450008,30.92158311450008,49092898
2259,2004-08-31,31.89731216430664,31.977786829846583,31.38765241854503,31.38765241854503,74263440
2260,2004-09-01,31.920787811279297,32.148791621641415,31.79337107229246,31.897314986844673,46091600
2261,2004-09-02,31.649192810058594,32.054908701716265,31.565368456136177,31.85372738626762,52386021
2262,2004-09-03,31.773256301879883,31.847020873541528,31.424542260508836,31.7061946691973,54841722
2263,2004-09-06,31.994548797607422,32.182320624428804,31.823546854619266,31.86042913491473,39798145
2264,2004-09-07,32.507564544677734,32.614861716935934,31.927493461427005,31.927493461427005,88353107
2265,2004-09-08,32.370086669921875,32.65844553726832,32.26278951403883,32.65844553726832,57944664
2266,2004-09-09,32.57126998901367,32.68527367212358,32.27620458305873,32.64503813177391,71946537
2267,2004-09-10,32.715450286865234,32.7758053902388,32.33320726973778,32.5243287783015,39998058
2268,2004-09-13,32.923336029052734,33.18151914543014,32.5377397758171,32.91998276893466,61914508
2269,2004-09-14,32.61486053466797,33.05075214644073,32.440505322976136,32.96022128017434,50156729
2270,2004-09-15,32.70204162597656,32.980344357822034,32.48409758813277,32.65509955762993,46630531
2271,2004-09-16,32.91663360595703,32.98034197358737,32.37344480718967,32.75904110842056,48038479
2272,2004-09-17,34.14384078979492,34.20084263603532,33.20499233090164,33.231818415035136,116181307
2273,2004-09-20,33.66770553588867,34.3349577163944,33.53358588079102,34.3349577163944,63388262
